customer_id,total_orders,total_paid,avg_payment_per_order
4167,1,65.79,65.79
2955,1,65.77,65.77
3994,1,65.76,65.76
5216,1,65.55,65.55
5131,1,65.34,65.34
4030,1,65.0,65.0
6416,1,64.82,64.82
7200,1,64.75,64.75
4411,1,64.64,64.64
3220,1,64.59,64.59
7316,1,64.22,64.22
6404,1,64.0,64.0
6138,1,63.71,63.71
2195,1,63.39,63.39
2592,1,63.38,63.38
2251,1,63.35,63.35
6054,1,63.31,63.31
1351,1,63.17,63.17
8477,1,63.04,63.04
3746,1,62.95,62.95
6109,1,62.91,62.91
1036,1,62.85,62.85
1608,1,62.34,62.34
2625,1,62.25,62.25
5398,1,61.95,61.95
3514,1,61.86,61.86
2478,1,61.75,61.75
3325,1,61.63,61.63
2835,1,61.11,61.11
8786,1,60.86,60.86
1786,1,60.81,60.81
6022,1,60.65,60.65
4001,1,60.6,60.6
2049,1,60.32,60.32
3217,1,60.3,60.3
8787,1,59.89,59.89
6120,1,59.46,59.46
1849,1,59.4,59.4
9455,1,59.34,59.34
1834,1,59.27,59.27
1959,1,59.25,59.25
5918,1,59.22,59.22
5113,1,59.03,59.03
3105,1,59.01,59.01
7360,1,58.39,58.39
5183,1,58.35,58.35
4994,1,58.29,58.29
9308,1,58.24,58.24
5390,1,57.73,57.73
3274,1,57.6,57.6
4456,1,57.31,57.31
7767,1,57.28,57.28
2500,1,57.05,57.05
1320,1,56.72,56.72
8839,1,56.53,56.53
2774,1,56.49,56.49
7700,1,56.4,56.4
6464,1,56.4,56.4
9306,1,55.76,55.76
9684,1,55.63,55.63
6693,1,55.53,55.53
2930,1,55.02,55.02
9918,1,54.46,54.46
6063,1,54.32,54.32
5650,1,53.56,53.56
1763,1,53.56,53.56
8329,1,53.32,53.32
9144,1,53.06,53.06
2646,1,52.99,52.99
3879,1,52.78,52.78
8735,1,52.35,52.35
1837,1,52.13,52.13
7995,2,52.11,26.06
9036,1,51.88,51.88
7091,1,51.17,51.17
8965,2,50.96,25.48
5396,1,50.45,50.45
5528,1,50.12,50.12
1313,1,49.75,49.75
6111,1,49.73,49.73
2756,1,49.55,49.55
4720,1,49.36,49.36
2696,2,49.21,24.61
1965,1,48.76,48.76
7698,1,48.61,48.61
5931,1,48.34,48.34
4997,1,47.91,47.91
6974,1,47.78,47.78
5602,1,47.28,47.28
4916,1,47.08,47.08
2468,1,46.99,46.99
5857,1,46.86,46.86
6002,1,46.56,46.56
4496,1,46.37,46.37
4565,1,46.36,46.36
9621,1,46.35,46.35
2088,1,45.92,45.92
6745,1,45.89,45.89
2707,1,45.8,45.8
8700,1,45.75,45.75
3488,1,45.24,45.24
1092,1,45.09,45.09
6237,1,44.91,44.91
7953,1,44.81,44.81
2793,1,44.35,44.35
9506,1,44.31,44.31
1057,1,44.01,44.01
6185,1,43.94,43.94
5859,1,43.92,43.92
4609,1,43.82,43.82
3658,1,43.46,43.46
8930,1,43.42,43.42
4622,1,43.39,43.39
6341,1,43.18,43.18
9817,1,42.77,42.77
3498,1,42.77,42.77
4799,1,42.65,42.65
8089,1,42.6,42.6
6292,1,41.41,41.41
1095,1,41.25,41.25
2963,1,41.23,41.23
6440,1,41.14,41.14
1004,1,40.72,40.72
2334,1,40.6,40.6
2070,1,40.52,40.52
7657,1,40.34,40.34
4015,1,40.2,40.2
9773,1,40.16,40.16
6800,1,40.09,40.09
9991,1,39.8,39.8
1933,1,39.76,39.76
5375,1,39.73,39.73
9000,1,39.65,39.65
3206,1,39.65,39.65
9087,1,39.480000000000004,39.48
4075,1,39.45,39.45
9107,1,39.21,39.21
7298,1,39.13,39.13
2615,1,38.24,38.24
3257,1,37.39,37.39
4033,1,37.12,37.12
9751,1,36.83,36.83
6765,1,36.6,36.6
8287,1,36.25,36.25
1238,1,36.23,36.23
3785,1,36.11,36.11
8165,1,35.96,35.96
9080,1,35.56,35.56
2953,1,35.02,35.02
7291,1,35.0,35.0
7765,1,34.58,34.58
1714,1,34.39,34.39
6482,1,33.66,33.66
2213,1,33.38,33.38
8840,1,33.06,33.06
9870,1,32.99,32.99
9277,1,32.95,32.95
9960,1,32.8,32.8
2781,1,32.27,32.27
3894,1,32.25,32.25
7726,1,32.21,32.21
7660,1,31.98,31.98
5364,1,31.52,31.52
8507,1,31.5,31.5
1043,1,31.4,31.4
3814,1,31.29,31.29
1126,1,30.88,30.88
6907,1,30.86,30.86
7755,1,30.73,30.73
2143,1,30.63,30.63
8763,1,30.11,30.11
2960,1,29.84,29.84
5399,1,29.11,29.11
2048,1,28.76,28.76
8132,1,28.63,28.63
8012,1,28.55,28.55
2447,1,28.19,28.19
9710,1,27.98,27.98
8311,1,27.84,27.84
7912,1,27.77,27.77
4444,1,27.33,27.33
3299,1,27.01,27.01
5040,1,26.73,26.73
1151,1,26.6,26.6
7518,1,25.66,25.66
7672,1,25.32,25.32
8121,1,24.94,24.94
4869,1,24.64,24.64
9142,1,24.63,24.63
6282,1,24.56,24.56
3743,1,24.29,24.29
7858,1,24.25,24.25
1001,1,23.96,23.96
8406,1,23.74,23.74
4888,1,23.56,23.56
3883,1,22.4,22.4
6285,1,22.27,22.27
4762,1,22.23,22.23
9622,1,22.1,22.1
7637,1,22.09,22.09
2867,1,22.04,22.04
6774,1,21.8,21.8
5357,1,21.77,21.77
6918,1,21.7,21.7
5150,1,21.67,21.67
7639,1,21.28,21.28
1988,1,21.11,21.11
1297,1,21.1,21.1
7440,1,21.08,21.08
8416,1,20.77,20.77
9798,1,20.37,20.37
7499,1,20.31,20.31
2395,1,20.16,20.16
6512,1,20.13,20.13
2302,1,19.76,19.76
7742,1,19.72,19.72
8533,1,19.47,19.47
6913,1,18.9,18.9
6043,1,18.82,18.82
8489,1,18.66,18.66
2438,1,18.14,18.14
2986,1,17.68,17.68
8310,1,17.13,17.13
4651,1,17.03,17.03
6384,1,16.53,16.53
9350,1,16.41,16.41
7141,1,16.32,16.32
1542,1,15.92,15.92
1470,1,15.67,15.67
3159,1,15.59,15.59
9748,1,15.44,15.44
1811,1,15.4,15.4
2905,1,15.17,15.17
4292,1,14.93,14.93
3355,1,14.89,14.89
1610,1,14.85,14.85
6156,1,14.83,14.83
6311,1,14.12,14.12
7774,1,14.02,14.02
3112,1,13.94,13.94
9386,1,13.84,13.84
7604,1,12.75,12.75
1494,1,12.71,12.71
2937,1,12.3,12.3
7694,1,12.28,12.28
6922,1,12.04,12.04
5995,1,11.92,11.92
1145,1,11.92,11.92
4390,1,11.69,11.69
3676,1,11.69,11.69
1019,1,11.48,11.48
4522,1,11.32,11.32
8864,1,11.21,11.21
1710,1,10.97,10.97
2041,1,10.9,10.9
8110,1,10.84,10.84
1303,1,10.75,10.75
1266,1,10.6,10.6
9225,1,10.51,10.51
3765,1,10.38,10.38
3492,1,10.33,10.33
2285,1,9.86,9.86
9745,1,9.79,9.79
3987,1,9.27,9.27
4827,1,9.06,9.06
3434,1,8.92,8.92
6345,1,8.8,8.8
3769,1,8.43,8.43
5911,1,8.2,8.2
4139,1,8.03,8.03
4255,1,7.97,7.97
2140,1,7.91,7.91
5067,1,7.72,7.72
8485,1,7.38,7.38
2523,1,7.24,7.24
3074,1,6.89,6.89
7134,1,6.81,6.81
2946,1,6.59,6.59
4759,1,6.39,6.39
5174,1,6.04,6.04
3370,1,5.78,5.78
2909,1,5.43,5.43
5483,1,5.29,5.29
1998,1,5.12,5.12
